hos_event_id,hos_home,hos_home_id,hos_home_cid,hos_away,hos_away_id,hos_away_cid
85e9cf4c-f9d1-4957-92d7-38b94d49f804,UTEP Miners,47825664-2529-4075-a31c-f3d29363ebf0,47825664-2529-4075-a31c-f3d29363ebf0,Liberty Flames,f9b22171-31de-4c20-bb33-04d790417627,f9b22171-31de-4c20-bb33-04d790417627
8c0b0946-1cac-4f5a-8df7-f92d4c351555,Rice Owls,ba97c4c2-6669-458e-8bb9-a683fc007b4f,ba97c4c2-6669-458e-8bb9-a683fc007b4f,East Carolina Pirates,baafbf73-9dfc-4289-bcfe-14daf9782478,baafbf73-9dfc-4289-bcfe-14daf9782478
9cd39994-ac51-4cb8-85e0-314c8eab4053,Gardner Webb Runnin' Bulldogs,6042eea2-e6c5-4272-819a-4184dfd580fb,6042eea2-e6c5-4272-819a-4184dfd580fb,High Point Panthers,13bcf02c-804a-4ac5-b387-97b7c25ed4dc,13bcf02c-804a-4ac5-b387-97b7c25ed4dc
b1d684a6-4b51-410e-8576-b65cfcc2ebfc,Stonehill Skyhawks,5f631d98-c7c2-11ec-9042-f28aa67e38fb,5f631d98-c7c2-11ec-9042-f28aa67e38fb,Wagner Seahawks,770d7d0a-4c9f-4a30-b5ac-686929e542c5,770d7d0a-4c9f-4a30-b5ac-686929e542c5
bfcb9328-e338-4f19-8638-980e4f7d60ac,North Dakota Fighting Hawks,2718de72-164f-4c1a-b684-1d0052ed951b,2718de72-164f-4c1a-b684-1d0052ed951b,North Dakota State Bison,1d30e9ca-8af2-4d66-8907-1002e50478b8,1d30e9ca-8af2-4d66-8907-1002e50478b8
c7dc671c-b360-488c-9183-d0a9c09064c8,Colgate Raiders,6f406b4c-ce03-4269-8e66-a194717af45d,6f406b4c-ce03-4269-8e66-a194717af45d,Navy Midshipmen,d014d4d8-959d-417a-89a3-07d61b577bf9,d014d4d8-959d-417a-89a3-07d61b577bf9
d91eff5e-d7e9-42b0-97b3-9293c351cc97,Ball State Cardinals,9fac1d5b-607d-4a3f-86b0-6a14d36b87b2,9fac1d5b-607d-4a3f-86b0-6a14d36b87b2,Kent State Golden Flashes,9722ba2c-93a6-4669-b97a-5de15bbc74bc,9722ba2c-93a6-4669-b97a-5de15bbc74bc
da122e23-7782-4604-939e-7c1181536c70,Virginia Tech Hokies,cc798c58-c77c-4f60-a8d4-d502456cee58,cc798c58-c77c-4f60-a8d4-d502456cee58,Florida State Seminoles,8fac84c9-a29a-4e50-93c6-e68a142af638,8fac84c9-a29a-4e50-93c6-e68a142af638
f41aca16-029f-46a5-8879-04ea8f65139a,Saint Francis Red Flash,5893b945-8c1f-4d18-912a-71f863d59867,5893b945-8c1f-4d18-912a-71f863d59867,Mercyhurst Lakers,5f62b6be-c7c2-11ec-9042-f28aa67e38fb,5f62b6be-c7c2-11ec-9042-f28aa67e38fb
fc08491a-8ae3-43f5-8a18-1a04c4787997,Florida International Panthers,f8ac4de8-a524-4337-9407-082fadca119f,f8ac4de8-a524-4337-9407-082fadca119f,Louisiana Tech Bulldogs,fab3fedd-48e2-4804-a531-a1c445f12e22,fab3fedd-48e2-4804-a531-a1c445f12e22
